
Probabilities History (rounded to 3 digits):
Iteration 100: e: 0.16, a: 0.13, o: 0.12, n: 0.1, r: 0.09, s: 0.09, l: 0.06, d: 0.05, f: 0.04, t: 0.04, c: 0.02, i: 0.02, p: 0.02, g: 0.01, m: 0.01, w: 0.01, y: 0.01, z: 0.01, b: 0.0, h: 0.0, j: 0.0, k: 0.0, q: 0.0, u: 0.0, v: 0.0, x: 0.0
Iteration 5100: Order (('e', 602), ('a', 476), ('n', 360), ('o', 337), ('s', 310), ('i', 299), ('r', 270), ('t', 227), ('c', 219), ('d', 212), ('l', 196), ('u', 156), ('m', 113), ('p', 106), ('g', 53), ('b', 42), ('f', 40), ('v', 36), ('q', 34), ('y', 28), ('z', 26), ('j', 14), ('k', 14), ('h', 9), ('x', 6), ('w', 2))
Iteration 5200: Order (('e', 612), ('a', 486), ('n', 367), ('o', 343), ('s', 319), ('i', 302), ('r', 274), ('t', 231), ('c', 222), ('d', 217), ('l', 197), ('u', 159), ('m', 117), ('p', 106), ('g', 55), ('b', 44), ('f', 41), ('v', 37), ('q', 35), ('y', 28), ('z', 26), ('j', 15), ('k', 14), ('h', 11), ('x', 6), ('w', 2))
Iteration 5300: Order (('e', 624), ('a', 494), ('n', 374), ('o', 352), ('s', 325), ('i', 306), ('r', 279), ('t', 235), ('c', 225), ('d', 222), ('l', 204), ('u', 160), ('m', 120), ('p', 108), ('g', 56), ('b', 45), ('f', 43), ('v', 38), ('q', 35), ('y', 28), ('z', 26), ('j', 15), ('k', 14), ('h', 11), ('x', 6), ('w', 3))
Iteration 5400: Order (('e', 634), ('a', 500), ('n', 380), ('o', 359), ('s', 329), ('i', 314), ('r', 284), ('t', 240), ('c', 233), ('d', 224), ('l', 210), ('u', 163), ('m', 124), ('p', 112), ('g', 56), ('b', 45), ('f', 43), ('v', 39), ('q', 35), ('y', 29), ('z', 26), ('j', 15), ('k', 14), ('h', 11), ('x', 6), ('w', 3))
Iteration 5500: Order (('e', 648), ('a', 505), ('n', 386), ('o', 364), ('s', 338), ('i', 321), ('r', 289), ('t', 245), ('c', 238), ('d', 229), ('l', 215), ('u', 165), ('m', 127), ('p', 114), ('g', 56), ('b', 45), ('f', 45), ('v', 42), ('q', 35), ('y', 29), ('z', 26), ('j', 15), ('k', 14), ('h', 11), ('x', 6), ('w', 3))
Iteration 5600: Order (('e', 663), ('a', 512), ('n', 392), ('o', 370), ('s', 344), ('i', 324), ('r', 294), ('t', 248), ('c', 240), ('d', 232), ('l', 222), ('u', 168), ('m', 129), ('p', 117), ('g', 57), ('b', 47), ('f', 45), ('v', 43), ('q', 35), ('y', 30), ('z', 26), ('j', 15), ('k', 14), ('h', 11), ('x', 6), ('w', 3))
Iteration 5700: Order (('e', 668), ('a', 526), ('n', 399), ('o', 377), ('s', 347), ('i', 332), ('r', 301), ('t', 253), ('c', 245), ('d', 236), ('l', 227), ('u', 169), ('m', 131), ('p', 122), ('g', 57), ('b', 48), ('f', 45), ('v', 44), ('q', 36), ('y', 32), ('z', 26), ('j', 15), ('k', 14), ('h', 12), ('x', 6), ('w', 3))
Iteration 5800: Order (('e', 675), ('a', 542), ('n', 409), ('o', 381), ('s', 354), ('i', 337), ('r', 307), ('t', 257), ('c', 247), ('d', 239), ('l', 230), ('u', 173), ('m', 132), ('p', 123), ('g', 59), ('b', 50), ('f', 45), ('v', 45), ('q', 37), ('y', 33), ('z', 27), ('j', 15), ('k', 14), ('h', 12), ('x', 6), ('w', 3))
Iteration 5900: Order (('e', 689), ('a', 545), ('n', 418), ('o', 387), ('s', 358), ('i', 348), ('r', 312), ('t', 261), ('c', 252), ('d', 244), ('l', 233), ('u', 175), ('m', 135), ('p', 124), ('g', 59), ('b', 51), ('v', 47), ('f', 46), ('q', 37), ('y', 33), ('z', 27), ('j', 15), ('k', 14), ('h', 12), ('x', 6), ('w', 3))
Iteration 6000: Order (('e', 701), ('a', 552), ('n', 422), ('o', 395), ('s', 364), ('i', 354), ('r', 319), ('t', 266), ('c', 257), ('d', 250), ('l', 236), ('u', 178), ('m', 138), ('p', 126), ('g', 60), ('b', 51), ('v', 48), ('f', 46), ('q', 37), ('y', 35), ('z', 27), ('j', 16), ('k', 14), ('h', 12), ('x', 6), ('w', 3))
Iteration 6100: Order (('e', 714), ('a', 562), ('n', 431), ('o', 398), ('s', 368), ('i', 360), ('r', 325), ('t', 271), ('c', 259), ('d', 255), ('l', 244), ('u', 181), ('m', 141), ('p', 127), ('g', 60), ('b', 51), ('v', 49), ('f', 46), ('q', 37), ('y', 36), ('z', 27), ('j', 16), ('k', 14), ('h', 12), ('x', 6), ('w', 3))
Iteration 6200: Order (('e', 723), ('a', 572), ('n', 437), ('o', 406), ('s', 378), ('i', 365), ('r', 331), ('t', 276), ('c', 266), ('d', 258), ('l', 248), ('u', 186), ('m', 141), ('p', 127), ('g', 60), ('b', 51), ('v', 51), ('f', 46), ('q', 39), ('y', 37), ('z', 27), ('j', 16), ('k', 14), ('h', 12), ('x', 6), ('w', 3))
Iteration 6300: Order (('e', 735), ('a', 579), ('n', 446), ('o', 412), ('s', 385), ('i', 376), ('r', 335), ('t', 281), ('c', 270), ('d', 261), ('l', 252), ('u', 190), ('m', 142), ('p', 128), ('g', 60), ('v', 55), ('b', 51), ('f', 47), ('q', 41), ('y', 37), ('z', 28), ('j', 16), ('k', 14), ('h', 12), ('x', 6), ('w', 3))
Iteration 6400: Order (('e', 745), ('a', 587), ('n', 450), ('o', 422), ('s', 393), ('i', 380), ('r', 347), ('t', 283), ('c', 271), ('d', 262), ('l', 255), ('u', 191), ('m', 144), ('p', 132), ('g', 62), ('v', 56), ('b', 52), ('f', 47), ('q', 41), ('y', 39), ('z', 28), ('j', 16), ('k', 14), ('h', 12), ('x', 6), ('w', 3))
Iteration 6500: Order (('e', 756), ('a', 594), ('n', 457), ('o', 428), ('s', 398), ('i', 386), ('r', 353), ('t', 287), ('c', 275), ('d', 263), ('l', 261), ('u', 193), ('m', 147), ('p', 132), ('g', 63), ('v', 57), ('b', 52), ('f', 49), ('q', 43), ('y', 39), ('z', 28), ('j', 16), ('k', 14), ('h', 12), ('x', 6), ('w', 3))
Iteration 6600: Order (('e', 771), ('a', 602), ('n', 458), ('o', 435), ('s', 401), ('i', 389), ('r', 359), ('t', 289), ('c', 276), ('d', 270), ('l', 267), ('u', 195), ('m', 153), ('p', 138), ('g', 63), ('v', 57), ('b', 55), ('f', 49), ('q', 44), ('y', 39), ('z', 28), ('j', 17), ('k', 14), ('h', 12), ('x', 6), ('w', 3))
Iteration 6700: Order (('e', 785), ('a', 609), ('n', 463), ('o', 442), ('s', 410), ('i', 394), ('r', 365), ('t', 293), ('c', 280), ('d', 273), ('l', 271), ('u', 201), ('m', 155), ('p', 141), ('g', 64), ('v', 58), ('b', 56), ('f', 49), ('q', 46), ('y', 39), ('z', 28), ('j', 17), ('k', 14), ('h', 12), ('x', 6), ('w', 3))
Iteration 6800: Order (('e', 800), ('a', 616), ('n', 467), ('o', 451), ('s', 418), ('i', 400), ('r', 372), ('t', 295), ('c', 287), ('d', 281), ('l', 274), ('u', 203), ('m', 157), ('p', 144), ('g', 64), ('b', 58), ('v', 58), ('f', 49), ('q', 46), ('y', 39), ('z', 28), ('j', 17), ('k', 14), ('h', 12), ('x', 6), ('w', 3))
Iteration 6900: Order (('e', 811), ('a', 624), ('n', 473), ('o', 457), ('s', 428), ('i', 408), ('r', 375), ('t', 297), ('c', 294), ('d', 287), ('l', 276), ('u', 207), ('m', 161), ('p', 144), ('g', 64), ('b', 59), ('v', 59), ('f', 49), ('q', 48), ('y', 40), ('z', 28), ('j', 17), ('k', 14), ('h', 12), ('x', 6), ('w', 3))
Iteration 7000: Order (('e', 822), ('a', 631), ('n', 479), ('o', 463), ('s', 435), ('i', 413), ('r', 384), ('t', 302), ('c', 298), ('d', 290), ('l', 277), ('u', 211), ('m', 166), ('p', 145), ('g', 65), ('b', 59), ('v', 59), ('f', 49), ('q', 49), ('y', 41), ('z', 28), ('j', 17), ('h', 14), ('k', 14), ('x', 7), ('w', 3))
Iteration 7100: Order (('e', 833), ('a', 633), ('n', 486), ('o', 474), ('s', 442), ('i', 422), ('r', 389), ('c', 307), ('t', 305), ('d', 291), ('l', 281), ('u', 215), ('m', 171), ('p', 146), ('g', 65), ('b', 61), ('v', 60), ('f', 49), ('q', 49), ('y', 42), ('z', 28), ('j', 17), ('h', 15), ('k', 14), ('x', 7), ('w', 3))
Iteration 7200: Order (('e', 843), ('a', 644), ('n', 490), ('o', 478), ('s', 448), ('i', 431), ('r', 396), ('c', 310), ('t', 306), ('d', 293), ('l', 288), ('u', 218), ('m', 174), ('p', 148), ('g', 66), ('b', 62), ('v', 62), ('f', 51), ('q', 50), ('y', 42), ('z', 30), ('j', 17), ('h', 16), ('k', 14), ('x', 7), ('w', 3))
Iteration 7300: Order (('e', 852), ('a', 648), ('n', 496), ('o', 487), ('s', 459), ('i', 436), ('r', 401), ('c', 313), ('t', 308), ('d', 299), ('l', 292), ('u', 220), ('m', 177), ('p', 150), ('g', 66), ('b', 63), ('v', 63), ('f', 52), ('q', 50), ('y', 42), ('z', 30), ('j', 18), ('h', 16), ('k', 14), ('x', 7), ('w', 3))
Iteration 7400: Order (('e', 864), ('a', 656), ('n', 500), ('o', 494), ('s', 466), ('i', 442), ('r', 410), ('c', 314), ('t', 313), ('d', 302), ('l', 297), ('u', 221), ('m', 178), ('p', 154), ('g', 67), ('b', 65), ('v', 65), ('f', 53), ('q', 50), ('y', 43), ('z', 31), ('j', 20), ('h', 17), ('k', 14), ('x', 7), ('w', 3))
Iteration 7500: Order (('e', 877), ('a', 665), ('n', 503), ('o', 499), ('s', 472), ('i', 448), ('r', 420), ('c', 317), ('t', 316), ('d', 303), ('l', 300), ('u', 224), ('m', 179), ('p', 156), ('g', 70), ('v', 68), ('b', 66), ('f', 56), ('q', 51), ('y', 44), ('z', 32), ('j', 20), ('h', 17), ('k', 14), ('x', 7), ('w', 3))
Iteration 7600: Order (('e', 889), ('a', 673), ('n', 507), ('o', 504), ('s', 484), ('i', 455), ('r', 426), ('t', 324), ('c', 320), ('d', 307), ('l', 302), ('u', 225), ('m', 180), ('p', 160), ('g', 70), ('v', 70), ('b', 66), ('f', 57), ('q', 51), ('y', 45), ('z', 32), ('j', 20), ('h', 17), ('k', 14), ('x', 7), ('w', 3))
Iteration 7700: Order (('e', 897), ('a', 682), ('n', 514), ('o', 510), ('s', 488), ('i', 461), ('r', 434), ('t', 326), ('c', 323), ('d', 310), ('l', 308), ('u', 227), ('m', 185), ('p', 163), ('g', 71), ('v', 70), ('b', 66), ('f', 57), ('q', 51), ('y', 47), ('z', 33), ('j', 21), ('h', 17), ('k', 14), ('x', 7), ('w', 3))
Iteration 7800: Order (('e', 907), ('a', 689), ('n', 518), ('o', 517), ('s', 496), ('i', 469), ('r', 441), ('t', 330), ('c', 325), ('d', 315), ('l', 311), ('u', 229), ('m', 189), ('p', 165), ('g', 72), ('v', 72), ('b', 68), ('f', 57), ('q', 51), ('y', 47), ('z', 33), ('j', 21), ('h', 17), ('k', 14), ('x', 7), ('w', 3))
Iteration 7900: Order (('e', 916), ('a', 698), ('n', 526), ('o', 524), ('s', 504), ('i', 477), ('r', 445), ('t', 332), ('c', 330), ('d', 320), ('l', 316), ('u', 231), ('m', 191), ('p', 166), ('g', 74), ('v', 73), ('b', 68), ('f', 58), ('q', 52), ('y', 47), ('z', 33), ('j', 21), ('h', 18), ('k', 14), ('x', 7), ('w', 3))
Iteration 8000: Order (('e', 930), ('a', 703), ('o', 534), ('n', 530), ('s', 508), ('i', 481), ('r', 457), ('t', 334), ('c', 331), ('d', 326), ('l', 320), ('u', 232), ('m', 192), ('p', 169), ('g', 76), ('v', 76), ('b', 70), ('f', 58), ('q', 52), ('y', 47), ('z', 33), ('j', 22), ('h', 18), ('k', 14), ('x', 7), ('w', 3))
Iteration 8100: Order (('e', 937), ('a', 715), ('o', 543), ('n', 533), ('s', 513), ('i', 489), ('r', 466), ('t', 340), ('c', 332), ('d', 330), ('l', 325), ('u', 232), ('m', 194), ('p', 173), ('g', 79), ('v', 76), ('b', 71), ('f', 60), ('q', 52), ('y', 47), ('z', 34), ('j', 22), ('h', 18), ('k', 14), ('x', 7), ('w', 3))
Iteration 8200: Order (('e', 947), ('a', 724), ('o', 552), ('n', 539), ('s', 523), ('i', 492), ('r', 471), ('t', 344), ('c', 335), ('d', 335), ('l', 330), ('u', 237), ('m', 195), ('p', 174), ('g', 79), ('v', 77), ('b', 71), ('f', 61), ('q', 53), ('y', 47), ('z', 35), ('j', 24), ('h', 18), ('k', 14), ('x', 7), ('w', 3))
Iteration 8300: Order (('e', 960), ('a', 733), ('o', 561), ('n', 545), ('s', 530), ('i', 494), ('r', 476), ('t', 351), ('d', 339), ('c', 338), ('l', 333), ('u', 238), ('m', 198), ('p', 176), ('g', 80), ('v', 77), ('b', 71), ('f', 61), ('q', 53), ('y', 47), ('z', 35), ('j', 24), ('h', 18), ('k', 14), ('x', 7), ('w', 3))
Iteration 8400: Order (('e', 970), ('a', 744), ('o', 570), ('n', 545), ('s', 534), ('i', 499), ('r', 484), ('t', 358), ('d', 342), ('c', 341), ('l', 341), ('u', 240), ('m', 200), ('p', 180), ('g', 81), ('v', 77), ('b', 72), ('f', 61), ('q', 53), ('y', 49), ('z', 37), ('j', 24), ('h', 18), ('k', 14), ('x', 7), ('w', 3))
Iteration 8500: Order (('e', 981), ('a', 756), ('o', 576), ('n', 549), ('s', 540), ('i', 503), ('r', 490), ('t', 361), ('c', 349), ('d', 345), ('l', 345), ('u', 247), ('m', 200), ('p', 183), ('g', 83), ('v', 77), ('b', 72), ('f', 61), ('q', 55), ('y', 50), ('z', 37), ('j', 24), ('h', 18), ('k', 14), ('x', 7), ('w', 3))
Iteration 8600: Order (('e', 991), ('a', 764), ('o', 585), ('n', 555), ('s', 547), ('i', 514), ('r', 493), ('t', 364), ('c', 353), ('d', 353), ('l', 349), ('u', 249), ('m', 201), ('p', 185), ('g', 84), ('v', 78), ('b', 73), ('f', 62), ('q', 56), ('y', 51), ('z', 37), ('j', 24), ('h', 18), ('k', 14), ('x', 7), ('w', 3))
Iteration 8700: Order (('e', 999), ('a', 776), ('o', 593), ('n', 560), ('s', 550), ('i', 517), ('r', 499), ('t', 368), ('d', 361), ('c', 359), ('l', 357), ('u', 254), ('m', 203), ('p', 186), ('g', 85), ('v', 78), ('b', 73), ('f', 63), ('q', 56), ('y', 52), ('z', 37), ('j', 24), ('h', 18), ('k', 14), ('x', 7), ('w', 3))
Iteration 8800: Order (('e', 1008), ('a', 786), ('o', 602), ('n', 561), ('s', 554), ('i', 522), ('r', 504), ('t', 372), ('d', 366), ('l', 366), ('c', 364), ('u', 257), ('m', 206), ('p', 189), ('g', 87), ('v', 79), ('b', 74), ('f', 63), ('q', 56), ('y', 54), ('z', 37), ('j', 25), ('h', 18), ('k', 14), ('x', 7), ('w', 3))
Iteration 8900: Order (('e', 1020), ('a', 796), ('o', 609), ('n', 566), ('s', 564), ('i', 527), ('r', 508), ('t', 377), ('d', 372), ('c', 369), ('l', 369), ('u', 260), ('m', 206), ('p', 190), ('g', 88), ('v', 79), ('b', 74), ('f', 63), ('q', 57), ('y', 54), ('z', 38), ('j', 25), ('h', 18), ('k', 14), ('x', 8), ('w', 3))
Iteration 9000: Order (('e', 1032), ('a', 803), ('o', 616), ('n', 570), ('s', 570), ('i', 537), ('r', 511), ('t', 383), ('d', 377), ('l', 375), ('c', 373), ('u', 262), ('m', 207), ('p', 191), ('g', 88), ('v', 80), ('b', 76), ('f', 65), ('q', 59), ('y', 56), ('z', 38), ('j', 26), ('h', 18), ('k', 14), ('x', 8), ('w', 3))
Iteration 9100: Order (('e', 1041), ('a', 815), ('o', 619), ('n', 577), ('s', 574), ('i', 545), ('r', 513), ('t', 387), ('c', 385), ('l', 381), ('d', 379), ('u', 268), ('m', 208), ('p', 192), ('g', 89), ('v', 80), ('b', 76), ('f', 67), ('q', 59), ('y', 57), ('z', 38), ('j', 27), ('h', 18), ('k', 14), ('x', 8), ('w', 3))
Iteration 9200: Order (('e', 1050), ('a', 831), ('o', 624), ('s', 581), ('n', 580), ('i', 551), ('r', 517), ('t', 393), ('c', 388), ('d', 388), ('l', 385), ('u', 270), ('m', 209), ('p', 193), ('g', 92), ('v', 81), ('b', 76), ('f', 67), ('q', 60), ('y', 58), ('z', 39), ('j', 27), ('h', 18), ('k', 14), ('x', 8), ('w', 3))
Iteration 9300: Order (('e', 1057), ('a', 838), ('o', 635), ('n', 588), ('s', 585), ('i', 556), ('r', 523), ('c', 396), ('t', 396), ('d', 391), ('l', 391), ('u', 272), ('m', 212), ('p', 197), ('g', 92), ('v', 81), ('b', 77), ('f', 68), ('q', 60), ('y', 59), ('z', 39), ('j', 27), ('h', 18), ('k', 14), ('x', 8), ('w', 3))
Iteration 9400: Order (('e', 1069), ('a', 847), ('o', 643), ('n', 593), ('s', 588), ('i', 560), ('r', 528), ('t', 401), ('c', 400), ('l', 398), ('d', 397), ('u', 276), ('m', 215), ('p', 199), ('g', 94), ('v', 81), ('b', 77), ('f', 69), ('q', 61), ('y', 60), ('z', 39), ('j', 27), ('h', 18), ('k', 14), ('x', 8), ('w', 3))
Iteration 9500: Order (('e', 1078), ('a', 858), ('o', 648), ('n', 597), ('s', 594), ('i', 568), ('r', 531), ('c', 406), ('t', 406), ('l', 403), ('d', 401), ('u', 278), ('m', 217), ('p', 201), ('g', 96), ('v', 81), ('b', 78), ('f', 72), ('y', 62), ('q', 61), ('z', 39), ('j', 27), ('h', 18), ('k', 14), ('x', 8), ('w', 3))
Iteration 9600: Order (('e', 1087), ('a', 863), ('o', 658), ('s', 605), ('n', 604), ('i', 578), ('r', 538), ('t', 411), ('c', 409), ('d', 405), ('l', 405), ('u', 281), ('m', 218), ('p', 202), ('g', 96), ('v', 81), ('b', 78), ('f', 73), ('q', 63), ('y', 63), ('z', 39), ('j', 27), ('h', 18), ('k', 14), ('x', 8), ('w', 3))
Iteration 9700: Order (('e', 1098), ('a', 867), ('o', 668), ('s', 615), ('n', 608), ('i', 584), ('r', 543), ('c', 417), ('t', 416), ('l', 412), ('d', 408), ('u', 282), ('m', 218), ('p', 204), ('g', 96), ('v', 82), ('b', 79), ('f', 74), ('y', 66), ('q', 63), ('z', 39), ('j', 28), ('h', 18), ('k', 14), ('x', 8), ('w', 3))
Iteration 9800: Order (('e', 1111), ('a', 876), ('o', 674), ('s', 622), ('n', 610), ('i', 589), ('r', 545), ('l', 421), ('t', 421), ('c', 418), ('d', 416), ('u', 285), ('m', 219), ('p', 205), ('g', 96), ('v', 82), ('b', 79), ('f', 74), ('y', 66), ('q', 64), ('z', 40), ('j', 28), ('h', 18), ('k', 14), ('x', 8), ('w', 3))
Iteration 9900: Order (('e', 1120), ('a', 885), ('o', 678), ('s', 629), ('n', 615), ('i', 596), ('r', 549), ('l', 427), ('t', 427), ('c', 424), ('d', 423), ('u', 289), ('m', 221), ('p', 206), ('g', 97), ('v', 82), ('b', 79), ('f', 75), ('y', 68), ('q', 64), ('z', 40), ('j', 28), ('h', 18), ('k', 14), ('x', 8), ('w', 3))
Iteration 10000: Order (('e', 1133), ('a', 893), ('o', 683), ('s', 635), ('n', 619), ('i', 600), ('r', 552), ('l', 437), ('t', 434), ('c', 427), ('d', 424), ('u', 290), ('m', 226), ('p', 209), ('g', 98), ('v', 83), ('b', 79), ('f', 75), ('y', 68), ('q', 64), ('z', 40), ('j', 28), ('h', 18), ('k', 14), ('x', 8), ('w', 3))
Iteration 10100: Order (('e', 1143), ('a', 904), ('o', 689), ('s', 640), ('n', 625), ('i', 607), ('r', 557), ('l', 445), ('t', 439), ('c', 431), ('d', 430), ('u', 290), ('m', 230), ('p', 212), ('g', 100), ('v', 83), ('b', 80), ('f', 75), ('y', 68), ('q', 64), ('z', 40), ('j', 28), ('h', 19), ('k', 14), ('x', 8), ('w', 3))
Iteration 10200: Order (('e', 1156), ('a', 914), ('o', 696), ('s', 647), ('n', 632), ('i', 613), ('r', 565), ('l', 449), ('t', 442), ('c', 436), ('d', 432), ('u', 291), ('m', 233), ('p', 217), ('g', 100), ('v', 83), ('b', 81), ('f', 75), ('y', 68), ('q', 64), ('z', 40), ('j', 28), ('h', 20), ('k', 14), ('x', 8), ('w', 3))
Iteration 10300: Order (('e', 1165), ('a', 922), ('o', 701), ('s', 657), ('n', 635), ('i', 619), ('r', 569), ('l', 453), ('t', 445), ('c', 439), ('d', 435), ('u', 297), ('m', 236), ('p', 222), ('g', 100), ('v', 83), ('b', 82), ('f', 75), ('y', 68), ('q', 66), ('z', 40), ('j', 29), ('h', 21), ('k', 14), ('x', 8), ('w', 3))
Iteration 10400: Order (('e', 1179), ('a', 932), ('o', 705), ('s', 661), ('n', 639), ('i', 621), ('r', 576), ('l', 460), ('t', 452), ('c', 443), ('d', 436), ('u', 301), ('m', 238), ('p', 225), ('g', 101), ('b', 83), ('v', 83), ('f', 76), ('y', 68), ('q', 66), ('z', 40), ('j', 30), ('h', 22), ('k', 14), ('x', 8), ('w', 3))
Iteration 10500: Order (('e', 1188), ('a', 944), ('o', 714), ('s', 668), ('n', 646), ('i', 626), ('r', 580), ('l', 466), ('t', 458), ('c', 448), ('d', 439), ('u', 305), ('m', 240), ('p', 227), ('g', 101), ('v', 85), ('b', 84), ('f', 78), ('y', 68), ('q', 66), ('z', 40), ('j', 30), ('h', 22), ('k', 14), ('x', 8), ('w', 3))
Iteration 10600: Order (('e', 1197), ('a', 950), ('o', 726), ('s', 673), ('n', 655), ('i', 630), ('r', 581), ('l', 474), ('t', 462), ('c', 455), ('d', 442), ('u', 308), ('m', 242), ('p', 228), ('g', 102), ('v', 85), ('b', 84), ('f', 79), ('y', 68), ('q', 66), ('z', 41), ('j', 30), ('h', 22), ('k', 14), ('x', 8), ('w', 3))
Iteration 10700: Order (('e', 1206), ('a', 957), ('o', 733), ('s', 680), ('n', 661), ('i', 636), ('r', 584), ('l', 479), ('t', 469), ('c', 461), ('d', 444), ('u', 313), ('m', 245), ('p', 230), ('g', 103), ('b', 85), ('v', 85), ('f', 80), ('y', 68), ('q', 66), ('z', 41), ('j', 30), ('h', 22), ('k', 14), ('x', 8), ('w', 3))
Iteration 10800: Order (('e', 1221), ('a', 963), ('o', 739), ('s', 689), ('n', 664), ('i', 640), ('r', 590), ('l', 485), ('t', 475), ('c', 466), ('d', 446), ('u', 317), ('m', 246), ('p', 234), ('g', 103), ('b', 87), ('v', 85), ('f', 81), ('y', 68), ('q', 67), ('z', 41), ('j', 30), ('h', 22), ('k', 14), ('x', 8), ('w', 3))
Iteration 10900: Order (('e', 1233), ('a', 971), ('o', 746), ('s', 697), ('n', 669), ('i', 646), ('r', 595), ('l', 492), ('t', 479), ('c', 471), ('d', 449), ('u', 320), ('m', 249), ('p', 240), ('g', 103), ('b', 87), ('v', 85), ('f', 81), ('y', 69), ('q', 67), ('z', 41), ('j', 30), ('h', 22), ('k', 14), ('x', 8), ('w', 3))
Iteration 11000: Order (('e', 1244), ('a', 981), ('o', 753), ('s', 706), ('n', 675), ('i', 653), ('r', 600), ('l', 494), ('t', 484), ('c', 474), ('d', 452), ('u', 324), ('m', 253), ('p', 241), ('g', 103), ('b', 87), ('v', 87), ('f', 81), ('y', 69), ('q', 68), ('z', 42), ('j', 30), ('h', 22), ('k', 14), ('x', 8), ('w', 3))
Iteration 11100: Order (('e', 1251), ('a', 996), ('o', 760), ('s', 713), ('n', 678), ('i', 656), ('r', 607), ('l', 500), ('t', 488), ('c', 477), ('d', 458), ('u', 327), ('m', 256), ('p', 246), ('g', 103), ('b', 89), ('v', 88), ('f', 81), ('y', 70), ('q', 68), ('z', 42), ('j', 31), ('h', 23), ('k', 14), ('x', 8), ('w', 3))
Iteration 11200: Order (('e', 1261), ('a', 1006), ('o', 765), ('s', 718), ('n', 682), ('i', 662), ('r', 610), ('l', 506), ('t', 493), ('c', 482), ('d', 465), ('u', 333), ('m', 256), ('p', 248), ('g', 103), ('b', 89), ('v', 88), ('f', 81), ('q', 70), ('y', 70), ('z', 42), ('j', 31), ('h', 23), ('k', 14), ('x', 9), ('w', 3))
Iteration 11300: Order (('e', 1274), ('a', 1016), ('o', 768), ('s', 727), ('n', 689), ('i', 668), ('r', 614), ('l', 510), ('t', 498), ('c', 486), ('d', 467), ('u', 336), ('m', 257), ('p', 249), ('g', 104), ('v', 91), ('b', 89), ('f', 82), ('q', 71), ('y', 70), ('z', 42), ('j', 32), ('h', 23), ('k', 14), ('x', 9), ('w', 3))
Iteration 11400: Order (('e', 1282), ('a', 1027), ('o', 774), ('s', 735), ('n', 692), ('i', 674), ('r', 620), ('l', 515), ('t', 503), ('c', 492), ('d', 471), ('u', 342), ('m', 259), ('p', 250), ('g', 104), ('b', 91), ('v', 91), ('f', 82), ('q', 72), ('y', 72), ('z', 42), ('j', 32), ('h', 24), ('k', 14), ('x', 9), ('w', 3))
Iteration 11500: Order (('e', 1295), ('a', 1038), ('o', 778), ('s', 740), ('n', 699), ('i', 682), ('r', 625), ('l', 519), ('t', 506), ('c', 494), ('d', 475), ('u', 344), ('m', 262), ('p', 251), ('g', 105), ('v', 92), ('b', 91), ('f', 83), ('q', 73), ('y', 73), ('z', 42), ('j', 32), ('h', 26), ('k', 14), ('x', 9), ('w', 3))
Iteration 11600: Order (('e', 1307), ('a', 1044), ('o', 787), ('s', 744), ('n', 703), ('i', 689), ('r', 632), ('l', 526), ('t', 511), ('c', 500), ('d', 479), ('u', 345), ('m', 262), ('p', 253), ('g', 105), ('v', 94), ('b', 93), ('f', 83), ('y', 74), ('q', 73), ('z', 42), ('j', 33), ('h', 26), ('k', 14), ('x', 9), ('w', 3))
Iteration 11700: Order (('e', 1317), ('a', 1058), ('o', 794), ('s', 747), ('n', 706), ('i', 693), ('r', 637), ('l', 535), ('t', 517), ('c', 502), ('d', 486), ('u', 347), ('m', 265), ('p', 255), ('g', 107), ('b', 94), ('v', 94), ('f', 83), ('y', 74), ('q', 73), ('z', 42), ('j', 33), ('h', 26), ('k', 14), ('x', 9), ('w', 3))
Iteration 11800: Order (('e', 1325), ('a', 1078), ('o', 797), ('s', 756), ('n', 708), ('i', 696), ('r', 644), ('l', 542), ('t', 521), ('c', 503), ('d', 491), ('u', 349), ('m', 267), ('p', 259), ('g', 108), ('b', 95), ('v', 95), ('f', 83), ('y', 76), ('q', 73), ('z', 43), ('j', 34), ('h', 27), ('k', 14), ('x', 9), ('w', 3))
Iteration 11900: Order (('e', 1335), ('a', 1088), ('o', 803), ('s', 763), ('n', 710), ('i', 703), ('r', 648), ('l', 549), ('t', 523), ('c', 509), ('d', 497), ('u', 351), ('m', 267), ('p', 263), ('g', 108), ('b', 96), ('v', 95), ('f', 83), ('y', 77), ('q', 73), ('z', 44), ('j', 34), ('h', 27), ('k', 14), ('x', 10), ('w', 3))
Iteration 12000: Order (('e', 1349), ('a', 1096), ('o', 808), ('s', 775), ('n', 716), ('i', 706), ('r', 652), ('l', 554), ('t', 528), ('c', 511), ('d', 499), ('u', 355), ('m', 270), ('p', 265), ('g', 108), ('b', 99), ('v', 95), ('f', 84), ('y', 78), ('q', 74), ('z', 44), ('j', 34), ('h', 27), ('k', 14), ('x', 10), ('w', 3))
Iteration 12100: Order (('e', 1359), ('a', 1104), ('o', 817), ('s', 781), ('n', 724), ('i', 713), ('r', 655), ('l', 558), ('t', 529), ('c', 516), ('d', 504), ('u', 357), ('m', 272), ('p', 266), ('g', 108), ('b', 100), ('v', 96), ('f', 86), ('y', 78), ('q', 74), ('z', 44), ('j', 34), ('h', 27), ('k', 14), ('x', 10), ('w', 3))
